dataset_id,model_id,model_variant,task_id,window_protocol,history_steps,forecast_steps,stride_steps,split_protocol,split_name,eval_protocol,metric_scope,lead_step,lead_minutes,window_count,prediction_count,start_timestamp,end_timestamp,mae_kw,rmse_kw,mae_pu,rmse_pu,graph_mode,graph_source,coordinate_mode,node_count,input_channels,hidden_dim,embed_dim,num_layers,cheb_k,grad_clip_norm,device,runtime_seconds,train_window_count,val_window_count,test_window_count,best_epoch,epochs_ran,best_val_rmse_pu,seed,batch_size,learning_rate
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,10,100,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,207.03201800269207,292.84455160870596,0.10099122991692619,0.14285100036357679,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,11,110,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,212.62787423728125,300.23510058754187,0.10372091372273695,0.1464561470899845,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,12,120,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,217.83642733973642,307.1122522395109,0.10626167258818263,0.149810853709696,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,13,130,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,222.9881950703816,313.8665100396259,0.1087747260095277,0.1531056138697592,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,14,140,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,228.00552120945036,320.3112839198923,0.11122220339787901,0.15624940823939684,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,15,150,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,232.84257360798975,326.55827768675175,0.11358174235836489,0.15929671994037917,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,16,160,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,237.59698604883175,332.64119432487996,0.1159009704619098,0.16226399752119147,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,17,170,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,242.18056782466334,338.5234980467687,0.11813686340958936,0.165133412858826,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,18,180,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,246.63142197646283,344.3324227007269,0.12030801200821328,0.16796703575496325,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,19,190,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,250.83772061649466,349.8129499409498,0.12235986256961633,0.17064046401731134,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,20,200,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,254.9832752737333,355.20127363480657,0.12438208514916504,0.17326891427252397,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,21,210,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,259.0832769157782,360.5477588036096,0.1263820832074496,0.17587695417274096,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,22,220,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,263.1902076543256,365.72909916565004,0.1283854648167894,0.1784044382678807,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,23,230,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,267.27251845414344,370.91602116540156,0.13037683619929624,0.1809346429628382,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,24,240,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,271.23579581260805,376.08098716662954,0.13231014465819382,0.18345414009901725,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,25,250,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,275.2023250856082,381.2418306066907,0.13424503591423176,0.18597162497146127,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,26,260,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,279.18405719774836,386.38592917810075,0.13618734326701656,0.18848094205042704,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,27,270,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,283.0711038713205,391.4093817849979,0.13808346329987592,0.19093140419446034,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,28,280,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,287.0345270167418,396.4634279935354,0.14001683892136874,0.19339679294975545,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,29,290,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,290.86719301971164,401.45061639771046,0.14188643613521662,0.19582956760737924,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,30,300,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,294.62881179081415,406.3159600988105,0.14372136959464207,0.1982029079096009,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,31,310,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,298.42383047573145,411.1898463429431,0.1455725983330301,0.2005804119801391,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,32,320,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,302.2086026619766,415.91976911991327,0.14741883157744615,0.2028876929207657,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,33,330,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,305.929273854474,420.6438581794267,0.14923379121421673,0.20519212316635338,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,34,340,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,309.5918384600637,425.28858103118256,0.15102041036213404,0.20745784766487047,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,35,350,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,313.3918595015373,430.0647204221885,0.15287408088545043,0.20978766784541386,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,36,360,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,317.1101897260803,434.7539837538927,0.15468789756626708,0.21207511402850399,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,overall,,,1310,281787,2022-04-22 04:40:00,2023-03-15 16:30:00,239.52855170749538,339.4554731446018,0.11684321291436439,0.16558803468514008,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,1,10,1310,7823,2022-04-22 04:40:00,2023-03-15 16:30:00,102.60231848395756,149.49918354324598,0.05004991260495893,0.07292643116231846,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,2,20,1310,7830,2022-04-22 04:40:00,2023-03-15 16:30:00,135.81641123882503,194.37978125677165,0.06625190822557471,0.09481940814958446,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,3,30,1310,7828,2022-04-22 04:40:00,2023-03-15 16:30:00,152.55588911599386,216.9018625708741,0.07441750410934705,0.1058057824948573,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,4,40,1310,7826,2022-04-22 04:40:00,2023-03-15 16:30:00,162.90525172501916,228.16729798587775,0.07946597966214382,0.1113011201378435,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,5,50,1310,7829,2022-04-22 04:40:00,2023-03-15 16:30:00,171.93808276919148,240.85411097123935,0.08387223683580279,0.11748981241668213,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,6,60,1310,7829,2022-04-22 04:40:00,2023-03-15 16:30:00,177.36457401967044,249.3166094468483,0.08651930248315558,0.1216178613053154,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,7,70,1310,7829,2022-04-22 04:40:00,2023-03-15 16:30:00,187.66501149572105,263.21700597416157,0.0915439092636352,0.128398540035913,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,8,80,1310,7827,2022-04-22 04:40:00,2023-03-15 16:30:00,193.1701002938546,271.0138369315406,0.09422931351910853,0.13220186667857634,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,9,90,1310,7826,2022-04-22 04:40:00,2023-03-15 16:30:00,200.3778590595451,281.4630245586679,0.09774529144887634,0.13729904219573044,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,10,100,1310,7826,2022-04-22 04:40:00,2023-03-15 16:30:00,206.12346664962945,291.10089163055,0.10054803424682149,0.1420004337739826,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
kelmarsh,AGCRN,world_model_v1_seq2seq_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,11,110,1310,7832,2022-04-22 04:40:00,2023-03-15 16:30:00,210.85492211440246,297.58548955805225,0.10285606033590158,0.14516366282559717,adaptive,pairwise_biased_adaptive_graph,latlon,6,52,64,16,2,2,5.0,cuda,2223.011491,325905,47139,94458,4,9,0.16738117729186464,42,512,0.001
