dataset_id,model_id,model_variant,task_id,window_protocol,history_steps,forecast_steps,stride_steps,split_protocol,split_name,eval_protocol,metric_scope,lead_step,lead_minutes,window_count,prediction_count,start_timestamp,end_timestamp,mae_kw,rmse_kw,mae_pu,rmse_pu,coordinate_mode,node_count,local_input_channels,context_history_channels,context_future_channels,static_feature_count,pairwise_feature_count,z_dim,h_dim,global_state_dim,source_summary_dim,met_summary_dim,wake_lambda_x,wake_lambda_y,wake_kappa,bounded_output_epsilon,hist_recon_loss_weight,farm_loss_weight,met_loss_weight,innovation_loss_weight,weight_decay,amp_enabled,device,runtime_seconds,train_window_count,val_window_count,test_window_count,best_epoch,epochs_ran,best_val_rmse_pu,best_val_mae_pu,seed,batch_size,learning_rate
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,8,80,1310,7827,2022-04-22 04:40:00,2023-03-15 16:30:00,177.4653148755909,271.7288398609228,0.08656844639513127,0.13255065408671868,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,9,90,1310,7826,2022-04-22 04:40:00,2023-03-15 16:30:00,184.4761147736711,281.74527765738804,0.08998835022846147,0.13743672244825866,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,10,100,1310,7826,2022-04-22 04:40:00,2023-03-15 16:30:00,191.26838722687197,292.48072796864625,0.09330165316130601,0.14267352919458923,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,11,110,1310,7832,2022-04-22 04:40:00,2023-03-15 16:30:00,195.5586476155516,297.3477271438095,0.09539445720240093,0.14504766997931837,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,12,120,1310,7833,2022-04-22 04:40:00,2023-03-15 16:30:00,202.54389382260948,307.60946057859945,0.09880189909022476,0.15005339480547458,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,13,130,1310,7832,2022-04-22 04:40:00,2023-03-15 16:30:00,202.26889982603421,305.8794605429114,0.09866775360730866,0.14920949378266504,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,14,140,1310,7826,2022-04-22 04:40:00,2023-03-15 16:30:00,205.67267960963454,308.77205749699516,0.10032813639827254,0.15062051339228893,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,15,150,1310,7828,2022-04-22 04:40:00,2023-03-15 16:30:00,214.3012637926354,319.95860504486916,0.10453720511863837,0.15607736960174384,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,16,160,1310,7828,2022-04-22 04:40:00,2023-03-15 16:30:00,221.93531333833673,329.4960336298803,0.10826112935295748,0.16072977639142372,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,17,170,1310,7828,2022-04-22 04:40:00,2023-03-15 16:30:00,224.7592256962187,332.6207780841204,0.10963864684653148,0.1622540387480298,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,18,180,1310,7830,2022-04-22 04:40:00,2023-03-15 16:30:00,224.73387013090678,335.2930141890592,0.10962627576533253,0.1635575703053263,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,19,190,1310,7832,2022-04-22 04:40:00,2023-03-15 16:30:00,226.5653269439479,339.9790415940179,0.11051967536100206,0.16584343181510547,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,20,200,1310,7828,2022-04-22 04:40:00,2023-03-15 16:30:00,228.18911030515457,342.5975641412884,0.11131176025086541,0.16712076474932636,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,21,210,1310,7828,2022-04-22 04:40:00,2023-03-15 16:30:00,232.4982155403679,346.24483526527786,0.11341376248585307,0.16889991884937325,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,22,220,1310,7827,2022-04-22 04:40:00,2023-03-15 16:30:00,237.02214589721476,353.26356598871865,0.11562055619691727,0.17232369020746652,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,23,230,1310,7826,2022-04-22 04:40:00,2023-03-15 16:30:00,237.37603021978023,353.573809903,0.11579317989295747,0.17247502972929452,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,24,240,1310,7826,2022-04-22 04:40:00,2023-03-15 16:30:00,239.5598585644007,353.98815315413174,0.11685846505675693,0.1726771465041991,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,25,250,1310,7826,2022-04-22 04:40:00,2023-03-15 16:30:00,246.0219939943777,362.7924113859936,0.12001072693261045,0.1769719089956403,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,26,260,1310,7827,2022-04-22 04:40:00,2023-03-15 16:30:00,252.117041770474,372.87276706889907,0.12298392445340199,0.18188915300367578,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,27,270,1310,7828,2022-04-22 04:40:00,2023-03-15 16:30:00,253.67787409778998,372.28014846652593,0.12374530669433095,0.18160007490806518,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,28,280,1310,7829,2022-04-22 04:40:00,2023-03-15 16:30:00,258.08779058628176,376.4156612468888,0.1258964840670566,0.18361739799729493,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,29,290,1310,7832,2022-04-22 04:40:00,2023-03-15 16:30:00,261.6036852017365,382.36036326389967,0.12761155041781339,0.1865172483295227,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,30,300,1310,7827,2022-04-22 04:40:00,2023-03-15 16:30:00,261.09015467292704,382.6845481541385,0.12736105148219903,0.1866753902592513,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,31,310,1310,7827,2022-04-22 04:40:00,2023-03-15 16:30:00,267.18197425578126,392.27702108978224,0.1303326733590269,0.19135464684215459,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,32,320,1310,7825,2022-04-22 04:40:00,2023-03-15 16:30:00,269.0584704472843,393.349428020382,0.13124803293246431,0.19187776908873622,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,33,330,1310,7823,2022-04-22 04:40:00,2023-03-15 16:30:00,271.8463744727087,397.25220976652486,0.132607984341701,0.193781565107645,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,34,340,1310,7821,2022-04-22 04:40:00,2023-03-15 16:30:00,274.70239779120317,401.35278470831753,0.13400117352008514,0.19578184418801584,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,35,350,1310,7823,2022-04-22 04:40:00,2023-03-15 16:30:00,279.8416268535089,408.63127618586043,0.13650811268639323,0.19933232841088408,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,36,360,1310,7822,2022-04-22 04:40:00,2023-03-15 16:30:00,284.1949549347993,412.0749498024192,0.13863168753982658,0.20101216350114612,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,overall,,,94458,20300940,2023-03-16 19:00:00,2024-12-31 23:50:00,232.41306604983563,355.19569154868964,0.11337222715590742,0.17326619150254371,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,1,10,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,98.23900132273162,160.0166818614849,0.04792146425428232,0.07805691783017711,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,2,20,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,123.86463448648344,198.97797329371096,0.060421772622901895,0.09706242611823032,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,3,30,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,139.37752933696513,221.70189441894723,0.06798903870339264,0.10814726557517379,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,4,40,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,151.33189614195513,238.5062540917621,0.07382043749697809,0.11634451423500651,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,5,50,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,161.2412303565323,252.37880847809043,0.07865425860673686,0.12311161371567754,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,6,60,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,169.94133477398591,264.14027338214436,0.08289821263932742,0.1288489133975753,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,7,70,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,177.80881616706003,274.663024919351,0.08673600800166356,0.1339819638822457,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,8,80,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,185.14060998265543,284.40789280434785,0.09031249237211907,0.13873555724746772,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,9,90,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,191.84804981335492,293.2628252794276,0.09358441433779252,0.14305503675894046,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,10,100,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,198.12231416608665,301.67319384182395,0.09664503082711103,0.1471576553966859,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,11,110,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,204.2782214154477,309.8639443906364,0.09964791249181627,0.15115314394321816,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,12,120,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,209.85571106752016,317.4573754244422,0.10236863902077191,0.15485725620227778,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,13,130,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,215.32600139153425,325.2363187403637,0.10503707412570633,0.15865186310589838,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,14,140,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,220.49741263366377,332.1206539694113,0.10755971370211759,0.16201007539784965,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,15,150,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,225.78929494651788,339.55309558726907,0.110141119556967,0.16563565662317675,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,16,160,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,230.5528455744383,346.19218206630137,0.11246480283401232,0.16887423466027315,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,17,170,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,235.34527685009598,352.6992070815358,0.11480257371216004,0.17204839409784775,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,18,180,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,240.19314057470984,359.49994410814224,0.11716738604867617,0.17536582643762533,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
kelmarsh,WORLD_MODEL,world_model_state_space_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,19,190,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,244.82038857252422,365.6695481482415,0.11942458023946366,0.17837538905665182,latlon,6,54,40,7,6,7,32,64,48,32,6,6.0,2.0,2.0,0.05,0.2,0.1,0.05,0.0001,0.0001,true,cuda,18723.328666,325905,47139,94458,5,15,0.16413614862249906,0.10756954567551481,3407,256,0.0002
