dataset_id,model_id,model_variant,task_id,window_protocol,history_steps,forecast_steps,stride_steps,split_protocol,split_name,eval_protocol,metric_scope,lead_step,lead_minutes,window_count,prediction_count,start_timestamp,end_timestamp,mae_kw,rmse_kw,mae_pu,rmse_pu,coordinate_mode,node_count,local_input_channels,context_channels,static_feature_count,pairwise_feature_count,node_state_dim,hidden_state_dim,latent_state_dim,global_state_dim,message_dim,edge_hidden_dim,tau_embed_dim,dropout,grad_clip_norm,device,runtime_seconds,train_window_count,val_window_count,test_window_count,best_epoch,epochs_ran,best_val_rmse_pu,seed,batch_size,learning_rate,hist_loss_weight,aux_turbine_loss_weight,aux_site_loss_weight,consistency_loss_weight
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,12,120,1310,7833,2022-04-22 04:40:00,2023-03-15 16:30:00,214.40958425092558,305.39012225570093,0.1045900413272604,0.14897079269292915,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,13,130,1310,7832,2022-04-22 04:40:00,2023-03-15 16:30:00,215.76621552604698,304.05204835737686,0.10525181685575304,0.14831807352781445,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,14,140,1310,7826,2022-04-22 04:40:00,2023-03-15 16:30:00,219.28540881357014,308.7951210471432,0.10696848950482317,0.15063176627027408,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,15,150,1310,7828,2022-04-22 04:40:00,2023-03-15 16:30:00,225.9811498986012,316.08535833813715,0.11023470572080306,0.15418798015568666,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,16,160,1310,7828,2022-04-22 04:40:00,2023-03-15 16:30:00,233.8719390728794,324.01093988798044,0.11408387439008508,0.158054117293992,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,17,170,1310,7828,2022-04-22 04:40:00,2023-03-15 16:30:00,238.38304603666327,329.42689740793804,0.1162844111131172,0.16069604880164698,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,18,180,1310,7830,2022-04-22 04:40:00,2023-03-15 16:30:00,239.1936701787995,332.6023233408008,0.11667983443648727,0.16224503268734536,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,19,190,1310,7832,2022-04-22 04:40:00,2023-03-15 16:30:00,242.59230760022982,336.88138781866724,0.11833771159139912,0.16433238248701063,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,20,200,1310,7828,2022-04-22 04:40:00,2023-03-15 16:30:00,244.75292070532063,339.18800134363994,0.11939166867739093,0.16545756093389755,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,21,210,1310,7828,2022-04-22 04:40:00,2023-03-15 16:30:00,249.33543349993613,342.7939853653461,0.12162704618840907,0.16721657772881518,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,22,220,1310,7827,2022-04-22 04:40:00,2023-03-15 16:30:00,253.4509545283953,348.06998572274557,0.12363461130984643,0.16979023831330103,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,23,230,1310,7826,2022-04-22 04:40:00,2023-03-15 16:30:00,254.30961099220548,349.0257610196616,0.12405346861404742,0.1702564704136979,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,24,240,1310,7826,2022-04-22 04:40:00,2023-03-15 16:30:00,259.45186318042425,352.7673213761765,0.1265618879716475,0.17208161993676244,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,25,250,1310,7826,2022-04-22 04:40:00,2023-03-15 16:30:00,265.3478549067212,362.14274710655314,0.12943797765898027,0.17665499888281533,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,26,260,1310,7827,2022-04-22 04:40:00,2023-03-15 16:30:00,271.3217817730293,370.4217721127397,0.132352090847512,0.18069354928067025,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,27,270,1310,7828,2022-04-22 04:40:00,2023-03-15 16:30:00,274.179157551418,371.04849575678446,0.13374593225010328,0.18099926863172347,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,28,280,1310,7829,2022-04-22 04:40:00,2023-03-15 16:30:00,278.1024456348193,375.7148135915414,0.13565973176370255,0.18327552071894512,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,29,290,1310,7832,2022-04-22 04:40:00,2023-03-15 16:30:00,282.3641730241318,381.93263581997314,0.13773862236732118,0.18630859806724592,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,30,300,1310,7827,2022-04-22 04:40:00,2023-03-15 16:30:00,280.84547479877347,378.8402116546317,0.13699778971946816,0.184800106774057,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,31,310,1310,7827,2022-04-22 04:40:00,2023-03-15 16:30:00,286.7928185288105,387.20392794926977,0.13989893205476261,0.18887996708370955,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,32,320,1310,7825,2022-04-22 04:40:00,2023-03-15 16:30:00,287.1213977635783,387.3550372155112,0.14005922311411118,0.18895367741940103,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,33,330,1310,7823,2022-04-22 04:40:00,2023-03-15 16:30:00,288.0586511728237,390.1718668034553,0.1405164164441116,0.1903277404605663,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,34,340,1310,7821,2022-04-22 04:40:00,2023-03-15 16:30:00,293.13703390710907,395.5492210753459,0.1429936777614081,0.19295084008613622,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,35,350,1310,7823,2022-04-22 04:40:00,2023-03-15 16:30:00,299.01969752652434,401.68999375158484,0.1458632742125833,0.1959463413674179,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,36,360,1310,7822,2022-04-22 04:40:00,2023-03-15 16:30:00,302.4299811429302,406.023288450934,0.14752682710480305,0.19806014352893436,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,overall,,,94458,20300940,2023-03-16 19:00:00,2024-12-31 23:50:00,245.09476508230654,347.96702067439287,0.11955842228486979,0.16974000984619125,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,1,10,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,110.65199337444473,166.88315104707877,0.0539765819972589,0.08140641499146382,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,2,20,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,134.83173499524528,202.6920005749616,0.06577157826181512,0.09887414676157828,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,3,30,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,151.52940721895143,225.31712674407274,0.07391678375565869,0.1099107934255283,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,4,40,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,164.37148139984527,241.95098749376996,0.0801812104737523,0.1180248719731617,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,5,50,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,174.60329570945976,255.56374525667738,0.08517233938364277,0.1246652413911718,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,6,60,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,183.12457555036553,266.6203786015892,0.08932906145972679,0.13005872157350418,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,7,70,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,191.4595245959054,276.8515041479615,0.0933948902871433,0.13504951434876922,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,8,80,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,198.9566356687178,286.37315666970596,0.09705201698421537,0.139694222812486,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,9,90,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,205.8137363205226,294.7757619223552,0.1003969441867425,0.1437930547991515,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,10,100,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,211.719217158171,302.7145579743177,0.10327766692899577,0.14766563779408895,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,11,110,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,217.9606164257357,309.94466495089347,0.10632225174552656,0.15119251980534892,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,12,120,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,223.42535260605544,317.0310132626871,0.10898797723936501,0.15464927490626784,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,13,130,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,229.43506422455067,323.7912729901372,0.11191954396389422,0.15794696223570576,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,14,140,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,234.39116079107666,330.55381165701664,0.11433715280492063,0.16124576185215478,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,15,150,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,239.358163859192,336.36782375991436,0.11676007994268771,0.16408186566836866,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,16,160,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,244.0936752020473,342.3627573274721,0.1190700855337825,0.16700622334093906,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,17,170,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,249.09074856416748,348.0299719791066,0.12150768237648657,0.16977071810207,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,18,180,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,252.37585209262477,353.5227139980877,0.12311017166564817,0.17245010456215829,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,19,190,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,257.6291140259392,358.9544917317633,0.12567273825189026,0.17509975186852703,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,20,200,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,261.62903292439904,364.0140505212468,0.12762391826803185,0.17756782966447174,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,21,210,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,266.18214778324307,369.0158564788218,0.12984494990042064,0.18000773522574667,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,22,220,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,270.08134478932993,373.73538314265534,0.13174699758448133,0.18230994311543264,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,23,230,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,273.51033073468517,378.1395511805747,0.13341967357599882,0.1844583179771637,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,24,240,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,277.98376108600144,382.62430185406544,0.1356018347342876,0.1866460014268737,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,25,250,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,281.83681779944675,386.89295512131326,0.13748137404375532,0.18872827046977866,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,26,260,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,285.88181469060055,391.14769521487176,0.13945454384834288,0.1908037542853098,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,27,270,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,289.1913535284573,395.1597798516296,0.14106895218334534,0.19276086852941524,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
