dataset_id,model_id,model_variant,task_id,window_protocol,history_steps,forecast_steps,stride_steps,split_protocol,split_name,eval_protocol,metric_scope,lead_step,lead_minutes,window_count,prediction_count,start_timestamp,end_timestamp,mae_kw,rmse_kw,mae_pu,rmse_pu,graph_mode,graph_source,coordinate_mode,node_count,input_channels,hidden_dim,embed_dim,num_layers,cheb_k,grad_clip_norm,device,runtime_seconds,train_window_count,val_window_count,test_window_count,best_epoch,epochs_ran,best_val_rmse_pu,seed,batch_size,learning_rate
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,20,200,43287,259722,2022-04-22 04:40:00,2023-03-15 18:50:00,255.45890708382424,349.87007265792573,0.12461410145752937,0.17066832865326917,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,21,210,43287,259722,2022-04-22 04:40:00,2023-03-15 18:50:00,259.8798597635164,354.7355702399084,0.12677066337762935,0.17304174119941357,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,22,220,43287,259722,2022-04-22 04:40:00,2023-03-15 18:50:00,262.39176131113265,358.32921072273047,0.12799597958938053,0.1747947363237337,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,23,230,43287,259722,2022-04-22 04:40:00,2023-03-15 18:50:00,265.10527686815135,362.37853459017674,0.12931964705154356,0.17677001750459292,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,24,240,43287,259722,2022-04-22 04:40:00,2023-03-15 18:50:00,268.9995948793325,366.64895052725905,0.13121931485379004,0.1788531473427773,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,25,250,43287,259722,2022-04-22 04:40:00,2023-03-15 18:50:00,273.3987461232587,369.9818201881993,0.13336524202854097,0.1804789373805608,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,26,260,43287,259722,2022-04-22 04:40:00,2023-03-15 18:50:00,277.8227159713078,373.97780159395126,0.13552327626474547,0.18242819559767448,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,27,270,43287,259722,2022-04-22 04:40:00,2023-03-15 18:50:00,281.93038397786864,377.88095211161675,0.13752701767174222,0.18433217116537748,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,28,280,43287,259722,2022-04-22 04:40:00,2023-03-15 18:50:00,281.51874143314774,381.3142845790448,0.13732621538700665,0.18600696838223632,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,29,290,43287,259722,2022-04-22 04:40:00,2023-03-15 18:50:00,286.5977864071969,384.36648600986064,0.1398037996464767,0.18749584724082458,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,30,300,43287,259722,2022-04-22 04:40:00,2023-03-15 18:50:00,288.68946195355034,387.09277528896433,0.14082412748514292,0.18882574418762363,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,31,310,43287,259722,2022-04-22 04:40:00,2023-03-15 18:50:00,290.64878396420016,390.45500610026596,0.14177989508072575,0.19046585728374257,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,32,320,43287,259722,2022-04-22 04:40:00,2023-03-15 18:50:00,291.88860914266024,393.6464014434816,0.14238468832019413,0.19202263520516272,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,33,330,43287,259722,2022-04-22 04:40:00,2023-03-15 18:50:00,293.40478400944085,396.02171763404453,0.14312428359796764,0.19318132512318756,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,34,340,43287,259722,2022-04-22 04:40:00,2023-03-15 18:50:00,297.11487282555964,398.5310424919565,0.14493408456927023,0.19440538788355063,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,35,350,43287,259722,2022-04-22 04:40:00,2023-03-15 18:50:00,299.29635774019914,401.6882713379286,0.14599822269071067,0.19594549726411076,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,36,360,43287,259722,2022-04-22 04:40:00,2023-03-15 18:50:00,301.67953583543175,404.36264351825,0.1471607498684892,0.19725006967792336,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,overall,,,1203,259848,2022-04-22 04:40:00,2023-03-15 16:30:00,234.84130722576276,332.70707069330507,0.11455673274616314,0.162296133429659,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,1,10,1203,7218,2022-04-22 04:40:00,2023-03-15 16:30:00,98.49313997991133,149.6368819954197,0.04804543346934584,0.07299360223917223,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,2,20,1203,7218,2022-04-22 04:40:00,2023-03-15 16:30:00,122.36033613881962,186.70759110824946,0.05968796774171072,0.09107687397733435,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
