dataset_id,model_id,model_variant,task_id,history_steps,forecast_steps,source_repo,source_commit,source_file,model_class,adapter_class,train_script,search_config_id,seed,selection_metric,feature_budget_id,output_parameterization,uses_target_history,uses_local_history,uses_global_history,uses_future_calendar,uses_static,uses_pairwise,uses_future_target,selected_by,no_test_feedback,test_evaluated_at,split_name,eval_protocol,metric_scope,lead_step,trial_id,trial_status,trial_blocker,alpha,formal_search_config_id,is_best_validation_trial,gate_a_passed,gate_b_passed,gate_b_scope,gate_b_overfit64_passed,train_gate_after_fit_passed,train_gate_after_fit_rmse_pu,train_gate_after_fit_mae_pu,gate_c_passed,residual_anchor_steps,runtime_seconds,window_count,prediction_count,mae_pu,rmse_pu,mae_kw,rmse_kw,lead1_mae_pu,lead1_rmse_pu,short_rmse_pu,mid_rmse_pu,long_rmse_pu,ae_p50,ae_p90,ae_p95
kelmarsh,WORLD_MODEL_OFFICIAL_BASELINE,timexer_official_full_exog_residual_b2_v2,next_6h_from_24h,144,36,https://github.com/thuml/TimeXer.git,76011909357972bd55a27adba2e1be994d81b327,/home/sam/datasets/experiment/official_baselines/timexer/source/models/TimeXer.py,Model,TimeXerOfficialAdapter,experiment/official_baselines/timexer/source/run.py,debug_matrix,3407,val_overall_rmse,B2,residual,true,true,true,true,true,false,false,validation_only,true,,val,rolling_origin_no_refit,overall,,timexer_full_exog_residual_timexer_full_exog_d64_h4_e2_dropout0.1_patch6_lr0.0003_anchor1,completed,,,timexer_full_exog_d64_h4_e2_dropout0.1_patch6_lr0.0003_anchor1,true,true,true,train_gate_after_fit,,true,0.01871920340614618,0.0068098615863567144,true,1,3.0419869830366224,256,55296,0.3594120143083004,0.43045528061393384,736.7946293320158,882.4333252585644,0.08576120123810445,0.12348359996665141,0.4119392300796304,0.4363087987612824,0.4325605262538019,0.3346763551235199,0.696572482585907,0.7872416898608208
