dataset_id,model_id,model_variant,task_id,split_name,eval_protocol,metric_scope,feature_budget_id,output_parameterization,selection_metric,selected_by,no_test_feedback,gate_a_passed,gate_b_passed,gate_b_scope,gate_b_overfit64_passed,gate_c_passed,residual_anchor_steps,formal_search_config_id,is_best_validation_trial,mae_pu_mean,mae_pu_std,mae_pu_min,mae_pu_max,rmse_pu_mean,rmse_pu_std,rmse_pu_min,rmse_pu_max,mae_kw_mean,mae_kw_std,mae_kw_min,mae_kw_max,rmse_kw_mean,rmse_kw_std,rmse_kw_min,rmse_kw_max,lead1_mae_pu_mean,lead1_mae_pu_std,lead1_mae_pu_min,lead1_mae_pu_max,lead1_rmse_pu_mean,lead1_rmse_pu_std,lead1_rmse_pu_min,lead1_rmse_pu_max,short_rmse_pu_mean,short_rmse_pu_std,short_rmse_pu_min,short_rmse_pu_max,mid_rmse_pu_mean,mid_rmse_pu_std,mid_rmse_pu_min,mid_rmse_pu_max,long_rmse_pu_mean,long_rmse_pu_std,long_rmse_pu_min,long_rmse_pu_max,ae_p50_mean,ae_p50_std,ae_p50_min,ae_p50_max,ae_p90_mean,ae_p90_std,ae_p90_min,ae_p90_max,ae_p95_mean,ae_p95_std,ae_p95_min,ae_p95_max,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_min,runtime_seconds_max,window_count_mean,window_count_std,window_count_min,window_count_max,prediction_count_mean,prediction_count_std,prediction_count_min,prediction_count_max,seed_count,seed_list,aggregation_id,aggregation_note
kelmarsh,WORLD_MODEL_OFFICIAL_BASELINE,timexer_official_target_only_residual_b0_v2,next_6h_from_24h,test,rolling_origin_no_refit,overall,B0,residual,val_overall_rmse,validation_only,true,true,true,overfit64_preflight,true,true,1,timexer_target_only_d64_h4_e2_dropout0.1_patch6_lr0.0003_anchor1,true,0.20384387682540242,0.010197989913451503,0.19794161483664952,0.221998910311542,0.28150605076516233,0.013322009805011631,0.2728606801038111,0.30513129438968234,417.879947492075,20.90587932257559,405.7803104151315,455.09776613866114,577.0874040685828,27.310120100273867,559.3643942128127,625.5191534988488,0.052100593791124084,0.0,0.052100593791124084,0.052100593791124084,0.08147234886459659,0.0,0.08147234886459659,0.08147234886459659,0.21913448295646,0.014303990301319429,0.20682395383409197,0.24385669351417325,0.2698965868599015,0.015367315835804356,0.2597871493611622,0.2971558842148526,0.3064451896585315,0.01207742875388781,0.29942324038854107,0.32790309283732544,0.14638721533119678,0.00822626365977167,0.1417741309851408,0.16101162135601044,0.44970228016376507,0.020426132761390114,0.43751822113990785,0.4860825508832934,0.5803988645970818,0.026775140432908854,0.5637093931436538,0.6280178770422925,3.1303830115997697,0.006164036743841243,3.126091407999411,3.1411846459996013,1024.0,0.0,1024.0,1024.0,221184.0,0.0,221184.0,221184.0,5,"3407,42,2026,17,926",timexer_trial09_multiseed_origin_errors_rolling_20260425,Five-seed validation-frozen TimeXer target-only residual trial09 with per-origin persistence comparison; rolling protocol only.
