dataset_id,model_id,model_variant,task_id,history_steps,forecast_steps,source_repo,source_commit,source_file,model_class,adapter_class,train_script,search_config_id,seed,selection_metric,feature_budget_id,output_parameterization,uses_target_history,uses_local_history,uses_global_history,uses_future_calendar,uses_static,uses_pairwise,uses_future_target,selected_by,no_test_feedback,test_evaluated_at,split_name,eval_protocol,metric_scope,lead_step,trial_id,trial_status,trial_blocker,alpha,formal_search_config_id,is_best_validation_trial,gate_a_passed,gate_b_passed,gate_c_passed,runtime_seconds,window_count,prediction_count,mae_pu,rmse_pu,mae_kw,rmse_kw,lead1_mae_pu,lead1_rmse_pu,short_rmse_pu,mid_rmse_pu,long_rmse_pu,ae_p50,ae_p90,ae_p95
kelmarsh,WORLD_MODEL_OFFICIAL_BASELINE,itransformer_official_target_only_residual_b0_v2,next_6h_from_24h,144,36,https://github.com/thuml/iTransformer.git,c2426e68ca13f74aaec08045c5c724d8ad328124,/home/sam/datasets/experiment/official_baselines/itransformer/source/model/iTransformer.py,Model,ITransformerOfficialAdapter,experiment/official_baselines/itransformer/source/run.py,debug_matrix,3407,val_overall_rmse,B0,residual,true,false,false,false,false,false,false,validation_only,true,,val,rolling_origin_no_refit,overall,,itransformer_target_only_residual_default,completed,,,itransformer_target_only_default,true,true,,,40.81822165613994,47139,10139796,0.1428809682805542,0.21511542365829361,292.9059849751361,440.9866184995019,0.09070606787177947,0.141028990531063,0.16372967965927182,0.20188894465017979,0.23757256647802616,0.08666267059743404,0.35296443849802017,0.4687270484864712
kelmarsh,WORLD_MODEL_OFFICIAL_BASELINE,itransformer_official_target_only_residual_b0_v2,next_6h_from_24h,144,36,https://github.com/thuml/iTransformer.git,c2426e68ca13f74aaec08045c5c724d8ad328124,/home/sam/datasets/experiment/official_baselines/itransformer/source/model/iTransformer.py,Model,ITransformerOfficialAdapter,experiment/official_baselines/itransformer/source/run.py,debug_matrix,3407,val_overall_rmse,B0,residual,true,false,false,false,false,false,false,validation_only,true,,val,non_overlap,overall,,itransformer_target_only_residual_default,completed,,,itransformer_target_only_default,true,true,,,40.81822165613994,1310,281787,0.14317376399879017,0.2159100913240544,293.50621619751985,442.6156872143115,0.08969482497566127,0.1418948718945942,0.1654942822813348,0.20252371471231112,0.23824959963133857,0.08738692104816437,0.3528490781784057,0.4660886734724047
kelmarsh,WORLD_MODEL_OFFICIAL_BASELINE,itransformer_official_target_only_residual_b0_v2,next_6h_from_24h,144,36,https://github.com/thuml/iTransformer.git,c2426e68ca13f74aaec08045c5c724d8ad328124,/home/sam/datasets/experiment/official_baselines/itransformer/source/model/iTransformer.py,Model,ITransformerOfficialAdapter,experiment/official_baselines/itransformer/source/run.py,debug_matrix,3407,val_overall_rmse,B0,residual,true,false,false,false,false,false,false,validation_only,true,,test,rolling_origin_no_refit,overall,,itransformer_target_only_residual_default,completed,,,itransformer_target_only_default,true,true,,,40.81822165613994,94458,20300940,0.1491782366165283,0.226738572795184,305.815385063883,464.8140742301272,0.09356493158088673,0.15143202267780556,0.1729279134989096,0.21173052464219766,0.2509306603835507,0.09033318422734737,0.36502543166279805,0.4973177630454302
kelmarsh,WORLD_MODEL_OFFICIAL_BASELINE,itransformer_official_target_only_residual_b0_v2,next_6h_from_24h,144,36,https://github.com/thuml/iTransformer.git,c2426e68ca13f74aaec08045c5c724d8ad328124,/home/sam/datasets/experiment/official_baselines/itransformer/source/model/iTransformer.py,Model,ITransformerOfficialAdapter,experiment/official_baselines/itransformer/source/run.py,debug_matrix,3407,val_overall_rmse,B0,residual,true,false,false,false,false,false,false,validation_only,true,,test,non_overlap,overall,,itransformer_target_only_residual_default,completed,,,itransformer_target_only_default,true,true,,,40.81822165613994,2624,563951,0.14854808618505944,0.22560832535818973,304.52357667937184,462.49706698428895,0.09325285177590711,0.15046427916479377,0.17174578694702308,0.21112859843921067,0.24951360260934619,0.0900338739156723,0.36487560346722603,0.49454095400869846
