bootstrap_status,blocked_reason,origin_count,row_count,baseline_error_column,proposed_error_column,bootstrap_repeats,bootstrap_seed,block_length,paired_bootstrap_delta_mean,paired_bootstrap_ci95_low,paired_bootstrap_ci95_high,paired_bootstrap_prob_delta_gt_zero,block_bootstrap_delta_mean,block_bootstrap_ci95_low,block_bootstrap_ci95_high,block_bootstrap_prob_delta_gt_zero,block_bootstrap_blocked_reason,comparison_csv,created_at,seed_rows_csv,summary_csv,statistics_summary_csv
completed,,13120,13120,baseline_abs_error_pu,proposed_abs_error_pu,5000,3407,24,-0.0636948837417634,-0.06571226644711667,-0.06171852356686821,0.0,-0.06376772771448869,-0.06898169905808377,-0.058867092172587045,0.0,,experiment/artifacts/scratch/world_model_official_baselines_v2/itransformer_trial24_multiseed_origin_errors_20260425/multiseed_origin_errors_nonoverlap.csv,2026-04-25T15:03:30.742337+00:00,experiment/artifacts/scratch/world_model_official_baselines_v2/itransformer_trial24_multiseed_origin_errors_20260425/multiseed_seed_rows_nonoverlap.csv,,experiment/artifacts/published/world_model_official_baselines_v2/20260425-itransformer-trial24-multiseed-origin-errors-nonoverlap-statistics-summary.csv
