dataset_id,model_id,model_variant,task_id,history_steps,forecast_steps,source_repo,source_commit,source_file,model_class,adapter_class,train_script,search_config_id,seed,selection_metric,feature_budget_id,output_parameterization,residual_input_mode,official_internal_norm,uses_target_history,uses_local_history,uses_global_history,uses_future_calendar,uses_static,uses_pairwise,uses_future_target,selected_by,no_test_feedback,test_evaluated_at,split_name,eval_protocol,metric_scope,lead_step,trial_id,trial_status,trial_blocker,alpha,formal_search_config_id,is_best_validation_trial,gate_a_passed,gate_b_passed,gate_b_scope,gate_b_overfit64_passed,train_gate_after_fit_passed,train_gate_after_fit_rmse_pu,train_gate_after_fit_mae_pu,gate_c_passed,residual_anchor_steps,runtime_seconds,window_count,prediction_count,mae_pu,rmse_pu,mae_kw,rmse_kw,lead1_mae_pu,lead1_rmse_pu,short_rmse_pu,mid_rmse_pu,long_rmse_pu,ae_p50,ae_p90,ae_p95
kelmarsh,WORLD_MODEL_OFFICIAL_BASELINE,timexer_official_target_only_residual_b0_v2,next_6h_from_24h,144,36,https://github.com/thuml/TimeXer.git,76011909357972bd55a27adba2e1be994d81b327,/home/sam/datasets/experiment/official_baselines/timexer/source/models/TimeXer.py,Model,TimeXerOfficialAdapter,experiment/official_baselines/timexer/source/run.py,debug_matrix,17,val_overall_rmse,B0,residual,anchor_centered,False,True,False,False,False,False,False,False,validation_only,True,,test,rolling_origin_no_refit,overall,,timexer_target_only_residual_timexer_target_only_d128_h4_e2_dropout0.1_patch12_lr0.0003_anchor1,completed,,,timexer_target_only_d128_h4_e2_dropout0.1_patch12_lr0.0003_anchor1,True,True,True,overfit64_preflight,True,False,0.1370305811670089,0.1177555214595038,True,1,233.94172050300403,94458,20300940,0.11715669355505,0.1696619008594945,240.1712217878525,347.8068967619638,0.0453800680674888,0.0754568734871374,0.1070203609990031,0.1540520620055059,0.1947592790556999,0.0753192231059074,0.2809157431125642,0.3733491528779268
kelmarsh,WORLD_MODEL_OFFICIAL_BASELINE,timexer_official_target_only_residual_b0_v2,next_6h_from_24h,144,36,https://github.com/thuml/TimeXer.git,76011909357972bd55a27adba2e1be994d81b327,/home/sam/datasets/experiment/official_baselines/timexer/source/models/TimeXer.py,Model,TimeXerOfficialAdapter,experiment/official_baselines/timexer/source/run.py,debug_matrix,17,val_overall_rmse,B0,residual,anchor_centered,False,True,False,False,False,False,False,False,validation_only,True,,test,non_overlap,overall,,timexer_target_only_residual_timexer_target_only_d128_h4_e2_dropout0.1_patch12_lr0.0003_anchor1,completed,,,timexer_target_only_d128_h4_e2_dropout0.1_patch12_lr0.0003_anchor1,True,True,True,overfit64_preflight,True,False,0.1370305811670089,0.1177555214595038,True,1,233.94172050300403,2624,563951,0.1160849032766273,0.1685042797747384,237.974051717086,345.43377353821376,0.0457786820749731,0.0759869372274263,0.1065271174635549,0.1532662066391532,0.1932630572988173,0.0742114186286926,0.2794975042343139,0.3722062855958938
kelmarsh,WORLD_MODEL_OFFICIAL_BASELINE,timexer_official_target_only_residual_b0_v2,next_6h_from_24h,144,36,https://github.com/thuml/TimeXer.git,76011909357972bd55a27adba2e1be994d81b327,/home/sam/datasets/experiment/official_baselines/timexer/source/models/TimeXer.py,Model,TimeXerOfficialAdapter,experiment/official_baselines/timexer/source/run.py,debug_matrix,2026,val_overall_rmse,B0,residual,anchor_centered,False,True,False,False,False,False,False,False,validation_only,True,,test,rolling_origin_no_refit,overall,,timexer_target_only_residual_timexer_target_only_d128_h4_e2_dropout0.1_patch12_lr0.0003_anchor1,completed,,,timexer_target_only_d128_h4_e2_dropout0.1_patch12_lr0.0003_anchor1,True,True,True,overfit64_preflight,True,False,0.1749110015900881,0.1522446832406249,True,1,234.75483050200276,94458,20300940,0.11839413623231,0.1694576869573779,242.70797927623556,347.38825826262484,0.0453800680674888,0.0754568734871374,0.1071141467244689,0.1539421527948967,0.1944441931685475,0.0775302350521087,0.2783916026353836,0.3714445606805384
kelmarsh,WORLD_MODEL_OFFICIAL_BASELINE,timexer_official_target_only_residual_b0_v2,next_6h_from_24h,144,36,https://github.com/thuml/TimeXer.git,76011909357972bd55a27adba2e1be994d81b327,/home/sam/datasets/experiment/official_baselines/timexer/source/models/TimeXer.py,Model,TimeXerOfficialAdapter,experiment/official_baselines/timexer/source/run.py,debug_matrix,2026,val_overall_rmse,B0,residual,anchor_centered,False,True,False,False,False,False,False,False,validation_only,True,,test,non_overlap,overall,,timexer_target_only_residual_timexer_target_only_d128_h4_e2_dropout0.1_patch12_lr0.0003_anchor1,completed,,,timexer_target_only_d128_h4_e2_dropout0.1_patch12_lr0.0003_anchor1,True,True,True,overfit64_preflight,True,False,0.1749110015900881,0.1522446832406249,True,1,234.75483050200276,2624,563951,0.1171779922237169,0.1682046091684893,240.21488405861965,344.8194487954031,0.0457786820749731,0.0759869372274263,0.1068154766603222,0.1530626449178209,0.1927947398531153,0.0762398578226566,0.2773746848106384,0.3709614723920822
kelmarsh,WORLD_MODEL_OFFICIAL_BASELINE,timexer_official_target_only_residual_b0_v2,next_6h_from_24h,144,36,https://github.com/thuml/TimeXer.git,76011909357972bd55a27adba2e1be994d81b327,/home/sam/datasets/experiment/official_baselines/timexer/source/models/TimeXer.py,Model,TimeXerOfficialAdapter,experiment/official_baselines/timexer/source/run.py,debug_matrix,3407,val_overall_rmse,B0,residual,anchor_centered,False,True,False,False,False,False,False,False,validation_only,True,,test,rolling_origin_no_refit,overall,,timexer_target_only_residual_timexer_target_only_d128_h4_e2_dropout0.1_patch12_lr0.0003_anchor1,completed,,,timexer_target_only_d128_h4_e2_dropout0.1_patch12_lr0.0003_anchor1,True,True,True,overfit64_preflight,True,False,0.1575728797746012,0.1329100967609916,True,1,233.18888577699545,94458,20300940,0.116530944250078,0.169579262445889,238.88843571266,347.63748801407263,0.0453800680674888,0.0754568734871374,0.1071467783442343,0.1540653081010024,0.194585103129786,0.0744741559028625,0.2799697250127793,0.3743330910801888
kelmarsh,WORLD_MODEL_OFFICIAL_BASELINE,timexer_official_target_only_residual_b0_v2,next_6h_from_24h,144,36,https://github.com/thuml/TimeXer.git,76011909357972bd55a27adba2e1be994d81b327,/home/sam/datasets/experiment/official_baselines/timexer/source/models/TimeXer.py,Model,TimeXerOfficialAdapter,experiment/official_baselines/timexer/source/run.py,debug_matrix,3407,val_overall_rmse,B0,residual,anchor_centered,False,True,False,False,False,False,False,False,validation_only,True,,test,non_overlap,overall,,timexer_target_only_residual_timexer_target_only_d128_h4_e2_dropout0.1_patch12_lr0.0003_anchor1,completed,,,timexer_target_only_d128_h4_e2_dropout0.1_patch12_lr0.0003_anchor1,True,True,True,overfit64_preflight,True,False,0.1575728797746012,0.1329100967609916,True,1,233.18888577699545,2624,563951,0.1156315451084522,0.1685304842474398,237.0446674723272,345.4874927072517,0.0457786820749731,0.0759869372274263,0.1069144559191113,0.1532073835073062,0.193268493340911,0.0734297446906566,0.2791213393211365,0.3729858249425888
kelmarsh,WORLD_MODEL_OFFICIAL_BASELINE,timexer_official_target_only_residual_b0_v2,next_6h_from_24h,144,36,https://github.com/thuml/TimeXer.git,76011909357972bd55a27adba2e1be994d81b327,/home/sam/datasets/experiment/official_baselines/timexer/source/models/TimeXer.py,Model,TimeXerOfficialAdapter,experiment/official_baselines/timexer/source/run.py,debug_matrix,42,val_overall_rmse,B0,residual,anchor_centered,False,True,False,False,False,False,False,False,validation_only,True,,test,rolling_origin_no_refit,overall,,timexer_target_only_residual_timexer_target_only_d128_h4_e2_dropout0.1_patch12_lr0.0003_anchor1,completed,,,timexer_target_only_d128_h4_e2_dropout0.1_patch12_lr0.0003_anchor1,True,True,True,overfit64_preflight,True,False,0.1494569890945229,0.1280955953898771,True,1,235.3556021740078,94458,20300940,0.116239252975316,0.1694911659595302,238.290468599398,347.4568902170369,0.0453800680674888,0.0754568734871374,0.1070352568078821,0.1539073756921029,0.1945353654610017,0.0739214830100536,0.2805513769388199,0.3739244610071186
kelmarsh,WORLD_MODEL_OFFICIAL_BASELINE,timexer_official_target_only_residual_b0_v2,next_6h_from_24h,144,36,https://github.com/thuml/TimeXer.git,76011909357972bd55a27adba2e1be994d81b327,/home/sam/datasets/experiment/official_baselines/timexer/source/models/TimeXer.py,Model,TimeXerOfficialAdapter,experiment/official_baselines/timexer/source/run.py,debug_matrix,42,val_overall_rmse,B0,residual,anchor_centered,False,True,False,False,False,False,False,False,validation_only,True,,test,non_overlap,overall,,timexer_target_only_residual_timexer_target_only_d128_h4_e2_dropout0.1_patch12_lr0.0003_anchor1,completed,,,timexer_target_only_d128_h4_e2_dropout0.1_patch12_lr0.0003_anchor1,True,True,True,overfit64_preflight,True,False,0.1494569890945229,0.1280955953898771,True,1,235.3556021740078,2624,563951,0.1152723607652154,0.1685483692483806,236.3083395686916,345.52415695918035,0.0457786820749731,0.0759869372274263,0.1066039308688929,0.1533458000886426,0.1932837351345074,0.0728621780872345,0.2801833748817444,0.3737430945038795
kelmarsh,WORLD_MODEL_OFFICIAL_BASELINE,timexer_official_target_only_residual_b0_v2,next_6h_from_24h,144,36,https://github.com/thuml/TimeXer.git,76011909357972bd55a27adba2e1be994d81b327,/home/sam/datasets/experiment/official_baselines/timexer/source/models/TimeXer.py,Model,TimeXerOfficialAdapter,experiment/official_baselines/timexer/source/run.py,debug_matrix,926,val_overall_rmse,B0,residual,anchor_centered,False,True,False,False,False,False,False,False,validation_only,True,,test,rolling_origin_no_refit,overall,,timexer_target_only_residual_timexer_target_only_d128_h4_e2_dropout0.1_patch12_lr0.0003_anchor1,completed,,,timexer_target_only_d128_h4_e2_dropout0.1_patch12_lr0.0003_anchor1,True,True,True,overfit64_preflight,True,False,0.1392224116092594,0.1236273750248048,True,1,233.80840810900557,94458,20300940,0.116760520294179,0.1695761732004541,239.35906660306708,347.631155060931,0.0453800680674888,0.0754568734871374,0.1069590653992359,0.1540144793827665,0.1946409598154986,0.0752569437026977,0.2796462774276733,0.3724917858839036
kelmarsh,WORLD_MODEL_OFFICIAL_BASELINE,timexer_official_target_only_residual_b0_v2,next_6h_from_24h,144,36,https://github.com/thuml/TimeXer.git,76011909357972bd55a27adba2e1be994d81b327,/home/sam/datasets/experiment/official_baselines/timexer/source/models/TimeXer.py,Model,TimeXerOfficialAdapter,experiment/official_baselines/timexer/source/run.py,debug_matrix,926,val_overall_rmse,B0,residual,anchor_centered,False,True,False,False,False,False,False,False,validation_only,True,,test,non_overlap,overall,,timexer_target_only_residual_timexer_target_only_d128_h4_e2_dropout0.1_patch12_lr0.0003_anchor1,completed,,,timexer_target_only_d128_h4_e2_dropout0.1_patch12_lr0.0003_anchor1,True,True,True,overfit64_preflight,True,False,0.1392224116092594,0.1236273750248048,True,1,233.80840810900557,2624,563951,0.116043986655042,0.1688426697964179,237.89017264283623,346.1274730826568,0.0457786820749731,0.0759869372274263,0.1067879779414358,0.1536392226344302,0.1936080319848821,0.074214369058609,0.2791933584958315,0.3720621932297945
