dataset_id,model_id,model_variant,task_id,split_name,eval_protocol,metric_scope,feature_budget_id,output_parameterization,selection_metric,selected_by,no_test_feedback,gate_a_passed,gate_b_passed,gate_b_scope,gate_b_overfit64_passed,gate_c_passed,residual_anchor_steps,formal_search_config_id,is_best_validation_trial,mae_pu_mean,mae_pu_std,mae_pu_min,mae_pu_max,rmse_pu_mean,rmse_pu_std,rmse_pu_min,rmse_pu_max,mae_kw_mean,mae_kw_std,mae_kw_min,mae_kw_max,rmse_kw_mean,rmse_kw_std,rmse_kw_min,rmse_kw_max,lead1_mae_pu_mean,lead1_mae_pu_std,lead1_mae_pu_min,lead1_mae_pu_max,lead1_rmse_pu_mean,lead1_rmse_pu_std,lead1_rmse_pu_min,lead1_rmse_pu_max,short_rmse_pu_mean,short_rmse_pu_std,short_rmse_pu_min,short_rmse_pu_max,mid_rmse_pu_mean,mid_rmse_pu_std,mid_rmse_pu_min,mid_rmse_pu_max,long_rmse_pu_mean,long_rmse_pu_std,long_rmse_pu_min,long_rmse_pu_max,ae_p50_mean,ae_p50_std,ae_p50_min,ae_p50_max,ae_p90_mean,ae_p90_std,ae_p90_min,ae_p90_max,ae_p95_mean,ae_p95_std,ae_p95_min,ae_p95_max,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_min,runtime_seconds_max,window_count_mean,window_count_std,window_count_min,window_count_max,prediction_count_mean,prediction_count_std,prediction_count_min,prediction_count_max,seed_count,seed_list,aggregation_id,aggregation_note
kelmarsh,WORLD_MODEL_OFFICIAL_BASELINE,timexer_official_target_only_residual_b0_v2,next_6h_from_24h,test,non_overlap,overall,B0,residual,val_overall_rmse,validation_only,true,true,true,overfit64_preflight,true,true,1,timexer_target_only_d64_h4_e2_dropout0.1_patch6_lr0.0003_anchor1,true,0.19088342827871518,0.010539423989171341,0.18235911471931932,0.2092102076364683,0.2566135528103762,0.014040998803554161,0.24481910270318386,0.2810129516239201,391.3110279713662,21.605819177801234,373.8361851746046,428.88092565476,526.057783261271,28.78404754728601,501.8791605415269,576.0765508290361,0.04639734187827114,0.0,0.04639734187827114,0.04639734187827114,0.0758923351420515,0.0,0.0758923351420515,0.0758923351420515,0.21282949129487777,0.015320418487707429,0.19710813606277675,0.2382992236688516,0.2434834600230924,0.015863995342163276,0.2299334531156842,0.271012078806232,0.2776089488493426,0.01281282674171073,0.2677237103587735,0.3000711361013128,0.1420229569077492,0.008487673509543799,0.1345527395606041,0.15626966953277588,0.4183385807275772,0.01685446159738726,0.4053987115621567,0.4478354394435882,0.5231111697107551,0.03266324767404653,0.5042481184005732,0.5812439128756521,3.1303830115997697,0.006164036743841243,3.126091407999411,3.1411846459996013,29.0,0.0,29.0,29.0,6264.0,0.0,6264.0,6264.0,5,"3407,42,2026,17,926",timexer_trial09_multiseed_origin_errors_nonoverlap_20260425,Five-seed validation-frozen TimeXer target-only residual trial09 with per-origin persistence comparison; non-overlap protocol only.
