trial_file,model_variant,feature_budget_id,output_parameterization,eval_protocol,rmse_pu,mae_pu,lead1_rmse_pu,lead1_mae_pu,short_rmse_pu,mid_rmse_pu,long_rmse_pu,gate_b_passed,gate_b_scope,train_rmse,train_mae,gate_c_passed,runtime_seconds,formal_search_config_id
trial07_target_direct_d128_e2_lr0p0001.csv,itransformer_official_target_only_direct_b0_v2,B0,direct,non_overlap,0.1561873971083949,0.1073455212791326,0.084329816413042,0.0585001349598356,0.116760402333754,0.1514722023761058,0.1701434398328821,True,train_gate_after_fit,0.019162827587678,0.0062142596552045,False,1.5799106378108263,itransformer_target_only_d128_h8_e2_dropout0.1_lr0.0001_anchor0
trial08_target_direct_d128_e2_lr0p0003.csv,itransformer_official_target_only_direct_b0_v2,B0,direct,rolling_origin_no_refit,0.1511518594485005,0.1040598913968927,0.0999579736383134,0.0677417316999922,0.1161762779253928,0.1368974771170194,0.1694132439272166,True,train_gate_after_fit,0.0191532124227683,0.0061546991026592,False,1.5688431549351662,itransformer_target_only_d128_h8_e2_dropout0.1_lr0.0003_anchor0
trial08_target_direct_d128_e2_lr0p0003.csv,itransformer_official_target_only_direct_b0_v2,B0,direct,non_overlap,0.1561303355499022,0.1077945484067434,0.0954849167757556,0.0615578707927789,0.1205872683992014,0.1513603112181679,0.1692127981265483,True,train_gate_after_fit,0.0191532124227683,0.0061546991026592,False,1.5688431549351662,itransformer_target_only_d128_h8_e2_dropout0.1_lr0.0003_anchor0
trial09_target_direct_d256_e1_lr0p0001.csv,itransformer_official_target_only_direct_b0_v2,B0,direct,rolling_origin_no_refit,0.1517827371408497,0.103379969199849,0.0905148660968339,0.0598388789747546,0.108612406195615,0.1378773064428892,0.1716692922650173,True,train_gate_after_fit,0.0195191963633427,0.0067510938906636,False,1.5010251780040562,itransformer_target_only_d256_h8_e1_dropout0.1_lr0.0001_anchor0
trial09_target_direct_d256_e1_lr0p0001.csv,itransformer_official_target_only_direct_b0_v2,B0,direct,non_overlap,0.1527855127060883,0.1046173592384418,0.0860229682148433,0.0600661124305494,0.1075058638031567,0.1468863751776135,0.1686730092807515,True,train_gate_after_fit,0.0195191963633427,0.0067510938906636,False,1.5010251780040562,itransformer_target_only_d256_h8_e1_dropout0.1_lr0.0001_anchor0
trial10_target_direct_d256_e1_lr0p0003.csv,itransformer_official_target_only_direct_b0_v2,B0,direct,rolling_origin_no_refit,0.1487065197129515,0.1018727124087402,0.0967311444602171,0.0647657489767924,0.1111165082010976,0.1356475852636288,0.1668675731034635,True,train_gate_after_fit,0.0193118272333111,0.0063668431905981,False,1.4689468590077013,itransformer_target_only_d256_h8_e1_dropout0.1_lr0.0003_anchor0
trial10_target_direct_d256_e1_lr0p0003.csv,itransformer_official_target_only_direct_b0_v2,B0,direct,non_overlap,0.1541673045536382,0.1049349569862487,0.0960847821302245,0.0650946503654309,0.1130806379489338,0.1483250358377837,0.1691325747931762,True,train_gate_after_fit,0.0193118272333111,0.0063668431905981,False,1.4689468590077013,itransformer_target_only_d256_h8_e1_dropout0.1_lr0.0003_anchor0
trial11_target_direct_d256_e2_lr0p0001.csv,itransformer_official_target_only_direct_b0_v2,B0,direct,rolling_origin_no_refit,0.1558484173612761,0.106385869851992,0.0927135704330062,0.062222856733826,0.1111494879290904,0.1418816928401593,0.1761792051395485,True,train_gate_after_fit,0.0192677923549156,0.006681603674402,False,1.9042120499070732,itransformer_target_only_d256_h8_e2_dropout0.1_lr0.0001_anchor0
trial11_target_direct_d256_e2_lr0p0001.csv,itransformer_official_target_only_direct_b0_v2,B0,direct,non_overlap,0.1573920680207209,0.1083003120482713,0.0851789470698065,0.0600657367435867,0.1092651122166887,0.1502332472701494,0.1746946445817599,True,train_gate_after_fit,0.0192677923549156,0.006681603674402,False,1.9042120499070732,itransformer_target_only_d256_h8_e2_dropout0.1_lr0.0001_anchor0
trial12_target_direct_d256_e2_lr0p0003.csv,itransformer_official_target_only_direct_b0_v2,B0,direct,rolling_origin_no_refit,0.1536218639588074,0.1054479613505275,0.0989604648837588,0.0670415730483953,0.1138714295384983,0.1410277879939451,0.1720985048153126,True,train_gate_after_fit,0.0191452067435367,0.0064320974003945,False,1.8758970161434263,itransformer_target_only_d256_h8_e2_dropout0.1_lr0.0003_anchor0
trial12_target_direct_d256_e2_lr0p0003.csv,itransformer_official_target_only_direct_b0_v2,B0,direct,non_overlap,0.159879474918686,0.1099460536833803,0.0948343329106831,0.0656907504980436,0.117820917354969,0.1549727090569443,0.1745984243250641,True,train_gate_after_fit,0.0191452067435367,0.0064320974003945,False,1.8758970161434263,itransformer_target_only_d256_h8_e2_dropout0.1_lr0.0003_anchor0
trial13_target_residual_d64_e1_lr0p0001.csv,itransformer_official_target_only_residual_b0_v2,B0,residual,rolling_origin_no_refit,0.2624064575693229,0.1757725800510888,0.0813426906110499,0.0495504977711256,0.197672221121862,0.2558026780496445,0.2847212476830013,False,train_gate_after_fit,0.2887795508267332,0.1900666912446611,True,1.4086694668512791,itransformer_target_only_d64_h4_e1_dropout0.1_lr0.0001_anchor1
trial13_target_residual_d64_e1_lr0p0001.csv,itransformer_official_target_only_residual_b0_v2,B0,residual,non_overlap,0.2549118089864792,0.1707560401563799,0.0834699680931876,0.047634492755731,0.1954070174726035,0.2683818075137854,0.2630834408055639,False,train_gate_after_fit,0.2887795508267332,0.1900666912446611,True,1.4086694668512791,itransformer_target_only_d64_h4_e1_dropout0.1_lr0.0001_anchor1
