dataset_id,model_id,model_variant,task_id,window_protocol,history_steps,forecast_steps,stride_steps,split_protocol,split_name,eval_protocol,metric_scope,lead_step,lead_minutes,window_count,prediction_count,start_timestamp,end_timestamp,mae_kw,rmse_kw,mae_pu,rmse_pu,graph_mode,graph_source,coordinate_mode,node_count,input_channels,hidden_dim,embed_dim,num_layers,cheb_k,grad_clip_norm,device,runtime_seconds,train_window_count,val_window_count,test_window_count,best_epoch,epochs_ran,best_val_rmse_pu,seed,batch_size,learning_rate
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,20,200,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,254.80182598717963,345.16533156869593,0.12429357392282393,0.16837333275064756,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,21,210,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,256.2753485961404,349.1193693685003,0.12501236432363733,0.17030213099106634,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,22,220,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,262.3258626532649,353.77624049736835,0.1279638357588184,0.17257377617920225,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,23,230,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,263.88169482773617,356.83848562404796,0.12872277823168335,0.1740675529546309,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,24,240,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,268.1465318403595,361.1641400615599,0.13080318698138635,0.17617762861839653,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,25,250,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,274.7021888957381,365.75996460313155,0.1340010679291998,0.17841949470761556,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,26,260,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,276.6240623701897,368.9919854110303,0.13493856680020727,0.1799960909903535,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,27,270,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,278.0524069160267,371.3883525116964,0.1356353210573603,0.18116505061401214,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,28,280,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,281.4416011457479,375.9645798770711,0.13728858501926458,0.18339735614084257,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,29,290,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,286.6284943103145,379.61780558269623,0.13981877858141012,0.1851794166860939,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,30,300,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,287.8361919892175,382.38872710501016,0.1404078983667943,0.18653108558883089,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,31,310,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,290.92434608336794,386.08483416341187,0.14191431396195733,0.1883340648939339,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,32,320,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,292.05821098989566,388.59705965454134,0.14246742117460423,0.18955954174751208,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,33,330,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,294.4636135616042,391.4747729922155,0.1436407874347749,0.19096330360224922,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,34,340,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,294.53205145380883,393.6967305955401,0.1436741724792056,0.19204718524172865,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,35,350,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,296.843279049327,396.31418933984526,0.14480160161670896,0.19332399468082978,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,36,360,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,300.49380055944914,399.5482339989242,0.14658234045526608,0.19490157826159346,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,overall,,,1310,281787,2022-04-22 04:40:00,2023-03-15 16:30:00,236.77710469255146,327.68769338028625,0.11550102213174313,0.15984765329487863,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,1,10,1310,7823,2022-04-22 04:40:00,2023-03-15 16:30:00,106.0148080979164,157.09202276862447,0.051714542529839896,0.07663025369633647,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,2,20,1310,7830,2022-04-22 04:40:00,2023-03-15 16:30:00,132.18615900383142,194.48484134279676,0.06448105267637991,0.09487065309781316,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,3,30,1310,7828,2022-04-22 04:40:00,2023-03-15 16:30:00,145.52103027593256,214.63487314162919,0.07098586911380321,0.10469993871361993,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,4,40,1310,7826,2022-04-22 04:40:00,2023-03-15 16:30:00,159.16505478533094,228.12142515639476,0.07764149370200793,0.11127873883996717,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,5,50,1310,7829,2022-04-22 04:40:00,2023-03-15 16:30:00,167.32354467364925,239.38806048948558,0.08162124093913654,0.11677466298084056,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,6,60,1310,7829,2022-04-22 04:40:00,2023-03-15 16:30:00,178.1919506003321,250.56653243377204,0.08692290320343435,0.12222757634288507,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,7,70,1310,7829,2022-04-22 04:40:00,2023-03-15 16:30:00,188.01070938178566,265.44739224238396,0.09171254139382624,0.12948653188123221,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,8,80,1310,7827,2022-04-22 04:40:00,2023-03-15 16:30:00,191.7154161875559,271.71446544973736,0.09351971451922732,0.13254363996761567,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,9,90,1310,7826,2022-04-22 04:40:00,2023-03-15 16:30:00,201.4131101456683,283.67202278171936,0.09825030160382858,0.13837659849481235,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,10,100,1310,7826,2022-04-22 04:40:00,2023-03-15 16:30:00,206.58324016100178,290.23934886916334,0.10077230880975174,0.14158017284302585,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,11,110,1310,7832,2022-04-22 04:40:00,2023-03-15 16:30:00,211.7175051072523,297.07485394385196,0.10327683430283013,0.14491456408742848,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,12,120,1310,7833,2022-04-22 04:40:00,2023-03-15 16:30:00,221.4131798161624,305.6123996968409,0.10800643096888764,0.1490792213986429,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,13,130,1310,7832,2022-04-22 04:40:00,2023-03-15 16:30:00,222.59112455311543,305.0555702151747,0.10858103642059419,0.14880758907615857,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,14,140,1310,7826,2022-04-22 04:40:00,2023-03-15 16:30:00,224.8224108740097,309.1468818070956,0.10966946772227591,0.15080335422233798,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,15,150,1310,7828,2022-04-22 04:40:00,2023-03-15 16:30:00,235.09522706949411,317.84826838747074,0.11468059869219469,0.15504793623240565,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
kelmarsh,AGCRN,masked_power_wd_yaw_pmean_hist_sincos_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,16,160,1310,7828,2022-04-22 04:40:00,2023-03-15 16:30:00,241.01169679356158,325.12643505816794,0.11756668129805466,0.15859825866301083,adaptive,learned_node_embeddings,latlon,6,12,64,10,2,2,5.0,cuda,1250.530391,325905,47139,94458,1,6,0.1610143208441933,42,512,0.001
